poch: 1 [0/388729 (0%)]	Loss: 0.052230
Train Epoch: 33 [163840/388729 (42%)]	Loss: 0.057562
Train Epoch: 33 [174080/388729 (45%)]	Loss: 0.067632
Train Epoch: 33 [184320/388729 (47%)]	Loss: 0.061150
Train Epoch: 33 [194560/388729 (50%)]	Loss: 0.125208
Train Epoch: 33 [204800/388729 (53%)]	Loss: 0.098874
Train Epoch: 33 [215040/388729 (55%)]	Loss: 0.053145
Train Epoch: 33 [225280/388729 (58%)]	Loss: 0.025538
Train Epoch: 33 [235520/388729 (61%)]	Loss: 0.048907
Train Epoch: 33 [245760/388729 (63%)]	Loss: 0.038064
Train Epoch: 33 [256000/388729 (66%)]	Loss: 0.042492
Train Epoch: 33 [266240/388729 (68%)]	Loss: 0.041335
Train Epoch: 33 [276480/388729 (71%)]	Loss: 0.058428
Train Epoch: 33 [286720/388729 (74%)]	Loss: 0.036993
Train Epoch: 33 [296960/388729 (76%)]	Loss: 0.038124
Train Epoch: 33 [307200/388729 (79%)]	Loss: 0.037330
Train Epoch: 33 [317440/388729 (82%)]	Loss: 0.027256
Train Epoch: 33 [327680/388729 (84%)]	Loss: 0.032951
Train Epoch: 33 [337920/388729 (87%)]	Loss: 0.041240
Train Epoch: 33 [348160/388729 (89%)]	Loss: 0.029607
Train Epoch: 33 [358400/388729 (92%)]	Loss: 0.030568
Train Epoch: 33 [368640/388729 (95%)]	Loss: 0.049169
Train Epoch: 33 [378880/388729 (97%)]	Loss: 0.049043

Validation set: Average loss: 0.0008, Accuracy: 3601/3870 (93%)

Train Epoch: 34 [0/388729 (0%)]	Loss: 0.059660
Train Epoch: 34 [10240/388729 (3%)]	Loss: 0.036738
Train Epoch: 34 [20480/388729 (5%)]	Loss: 0.053052
Train Epoch: 34 [30720/388729 (8%)]	Loss: 0.060165
Train Epoch: 34 [40960/388729 (11%)]	Loss: 0.084918
Train Epoch: 34 [51200/388729 (13%)]	Loss: 0.062145
Train Epoch: 34 [61440/388729 (16%)]	Loss: 0.085135
Train Epoch: 34 [71680/388729 (18%)]	Loss: 0.095169
Train Epoch: 34 [81920/388729 (21%)]	Loss: 0.068767
Train Epoch: 34 [92160/388729 (24%)]	Loss: 0.088008
Train Epoch: 34 [102400/388729 (26%)]	Loss: 0.073529
Train Epoch: 34 [112640/388729 (29%)]	Loss: 0.083956
Train Epoch: 34 [122880/388729 (32%)]	Loss: 0.062576
Train Epoch: 34 [133120/388729 (34%)]	Loss: 0.066433
Train Epoch: 34 [143360/388729 (37%)]	Loss: 0.040591
Train Epoch: 34 [153600/388729 (39%)]	Loss: 0.060497
Train Epoch: 34 [163840/388729 (42%)]	Loss: 0.044184
Train Epoch: 34 [174080/388729 (45%)]	Loss: 0.076734
Train Epoch: 34 [184320/388729 (47%)]	Loss: 0.024285
Train Epoch: 34 [194560/388729 (50%)]	Loss: 0.059034
Train Epoch: 34 [204800/388729 (53%)]	Loss: 0.020520
Train Epoch: 34 [215040/388729 (55%)]	Loss: 0.039640
Train Epoch: 34 [225280/388729 (58%)]	Loss: 0.056481
Train Epoch: 34 [235520/388729 (61%)]	Loss: 0.041717
Train Epoch: 34 [245760/388729 (63%)]	Loss: 0.052632
Train Epoch: 34 [256000/388729 (66%)]	Loss: 0.055404
Train Epoch: 34 [266240/388729 (68%)]	Loss: 0.058397
Train Epoch: 34 [276480/388729 (71%)]	Loss: 0.044582
Train Epoch: 34 [286720/388729 (74%)]	Loss: 0.054473
Train Epoch: 34 [296960/388729 (76%)]	Loss: 0.026871
Train Epoch: 34 [307200/388729 (79%)]	Loss: 0.045542
Train Epoch: 34 [317440/388729 (82%)]	Loss: 0.051117
Train Epoch: 34 [327680/388729 (84%)]	Loss: 0.020724
Train Epoch: 34 [337920/388729 (87%)]	Loss: 0.053837
Train Epoch: 34 [348160/388729 (89%)]	Loss: 0.044547
Train Epoch: 34 [358400/388729 (92%)]	Loss: 0.017919
Train Epoch: 34 [368640/388729 (95%)]	Loss: 0.046744
Train Epoch: 34 [378880/388729 (97%)]	Loss: 0.066951

Validation set: Average loss: 0.0007, Accuracy: 3630/3870 (94%)

Train Epoch: 35 [0/388729 (0%)]	Loss: 0.067678
Train Epoch: 35 [10240/388729 (3%)]	Loss: 0.047575
Train Epoch: 35 [20480/388729 (5%)]	Loss: 0.026518
Train Epoch: 35 [30720/388729 (8%)]	Loss: 0.036264
Train Epoch: 35 [40960/388729 (11%)]	Loss: 0.053246
Train Epoch: 35 [51200/388729 (13%)]	Loss: 0.056200
Train Epoch: 35 [61440/388729 (16%)]	Loss: 0.065059
Train Epoch: 35 [71680/388729 (18%)]	Loss: 0.042020
Train Epoch: 35 [81920/388729 (21%)]	Loss: 0.123063
Train Epoch: 35 [92160/388729 (24%)]	Loss: 0.079822
Train Epoch: 35 [102400/388729 (26%)]	Loss: 0.083487
Train Epoch: 35 [112640/388729 (29%)]	Loss: 0.055020
Train Epoch: 35 [122880/388729 (32%)]	Loss: 0.091912
Train Epoch: 35 [133120/388729 (34%)]	Loss: 0.075166
Train Epoch: 35 [143360/388729 (37%)]	Loss: 0.098322
Train Epoch: 35 [153600/388729 (39%)]	Loss: 0.059083
Train Epoch: 35 [163840/388729 (42%)]	Loss: 0.080952
Train Epoch: 35 [174080/388729 (45%)]	Loss: 0.055054
Train Epoch: 35 [184320/388729 (47%)]	Loss: 0.076617
Train Epoch: 35 [194560/388729 (50%)]	Loss: 0.074211
Train Epoch: 35 [204800/388729 (53%)]	Loss: 0.082309
Train Epoch: 35 [215040/388729 (55%)]	Loss: 0.050795
Train Epoch: 35 [225280/388729 (58%)]	Loss: 0.048423
Train Epoch: 35 [235520/388729 (61%)]	Loss: 0.058902
Train Epoch: 35 [245760/388729 (63%)]	Loss: 0.044838
Train Epoch: 35 [256000/388729 (66%)]	Loss: 0.035166
Train Epoch: 35 [266240/388729 (68%)]	Loss: 0.034731
Train Epoch: 35 [276480/388729 (71%)]	Loss: 0.060176
Train Epoch: 35 [286720/388729 (74%)]	Loss: 0.024294
Train Epoch: 35 [296960/388729 (76%)]	Loss: 0.044854
Train Epoch: 35 [307200/388729 (79%)]	Loss: 0.048793
Train Epoch: 35 [317440/388729 (82%)]	Loss: 0.040612
Train Epoch: 35 [327680/388729 (84%)]	Loss: 0.037939
Train Epoch: 35 [337920/388729 (87%)]	Loss: 0.052552
Train Epoch: 35 [348160/388729 (89%)]	Loss: 0.052515
Train Epoch: 35 [358400/388729 (92%)]	Loss: 0.044377
Train Epoch: 35 [368640/388729 (95%)]	Loss: 0.046102
Train Epoch: 35 [378880/388729 (97%)]	Loss: 0.050072

Validation set: Average loss: 0.0007, Accuracy: 3607/3870 (93%)

Train Epoch: 36 [0/388729 (0%)]	Loss: 0.031642
Train Epoch: 36 [10240/388729 (3%)]	Loss: 0.054227
Train Epoch: 36 [20480/388729 (5%)]	Loss: 0.073637
Train Epoch: 36 [30720/388729 (8%)]	Loss: 0.060150
Train Epoch: 36 [40960/388729 (11%)]	Loss: 0.114540
Train Epoch: 36 [51200/388729 (13%)]	Loss: 0.089363
Train Epoch: 36 [61440/388729 (16%)]	Loss: 0.100413
Train Epoch: 36 [71680/388729 (18%)]	Loss: 0.122215
Train Epoch: 36 [81920/388729 (21%)]	Loss: 0.080126
Train Epoch: 36 [92160/388729 (24%)]	Loss: 0.076474
Train Epoch: 36 [102400/388729 (26%)]	Loss: 0.095658
Train Epoch: 36 [112640/388729 (29%)]	Loss: 0.074593
Train Epoch: 36 [122880/388729 (32%)]	Loss: 0.074428
Train Epoch: 36 [133120/388729 (34%)]	Loss: 0.068335
Train Epoch: 36 [143360/388729 (37%)]	Loss: 0.070302
Train Epoch: 36 [153600/388729 (39%)]	Loss: 0.052982
Train Epoch: 36 [163840/388729 (42%)]	Loss: 0.066195
Train Epoch: 36 [174080/388729 (45%)]	Loss: 0.062090
Train Epoch: 36 [184320/388729 (47%)]	Loss: 0.045655
Train Epoch: 36 [194560/388729 (50%)]	Loss: 0.038587
Train Epoch: 36 [204800/388729 (53%)]	Loss: 0.079090
Train Epoch: 36 [215040/388729 (55%)]	Loss: 0.067231
Train Epoch: 36 [225280/388729 (58%)]	Loss: 0.043263
Train Epoch: 36 [235520/388729 (61%)]	Loss: 0.047756
Train Epoch: 36 [245760/388729 (63%)]	Loss: 0.036086
Train Epoch: 36 [256000/388729 (66%)]	Loss: 0.034839
Train Epoch: 36 [266240/388729 (68%)]	Loss: 0.025615
Train Epoch: 36 [276480/388729 (71%)]	Loss: 0.109858
Train Epoch: 36 [286720/388729 (74%)]	Loss: 0.035189
Train Epoch: 36 [296960/388729 (76%)]	Loss: 0.055972
Train Epoch: 36 [307200/388729 (79%)]	Loss: 0.043952
Train Epoch: 36 [317440/388729 (82%)]	Loss: 0.062644
Train Epoch: 36 [327680/388729 (84%)]	Loss: 0.039307
Train Epoch: 36 [337920/388729 (87%)]	Loss: 0.035524
Train Epoch: 36 [348160/388729 (89%)]	Loss: 0.037036
Train Epoch: 36 [358400/388729 (92%)]	Loss: 0.045013
Train Epoch: 36 [368640/388729 (95%)]	Loss: 0.030064
Train Epoch: 36 [378880/388729 (97%)]	Loss: 0.049120

Validation set: Average loss: 0.0008, Accuracy: 3601/3870 (93%)

Train Epoch: 37 [0/388729 (0%)]	Loss: 0.034500
Train Epoch: 37 [10240/388729 (3%)]	Loss: 0.055477
Train Epoch: 37 [20480/388729 (5%)]	Loss: 0.076605
Train Epoch: 37 [30720/388729 (8%)]	Loss: 0.054539
Train Epoch: 37 [40960/388729 (11%)]	Loss: 0.052034
Train Epoch: 37 [51200/388729 (13%)]	Loss: 0.093758
Train Epoch: 37 [61440/388729 (16%)]	Loss: 0.054355
Train Epoch: 37 [71680/388729 (18%)]	Loss: 0.060512
Train Epoch: 37 [81920/388729 (21%)]	Loss: 0.056571
Train Epoch: 37 [92160/388729 (24%)]	Loss: 0.065628
Train Epoch: 37 [102400/388729 (26%)]	Loss: 0.071738
Train Epoch: 37 [112640/388729 (29%)]	Loss: 0.040973
Train Epoch: 37 [122880/388729 (32%)]	Loss: 0.122253
Train Epoch: 37 [133120/388729 (34%)]	Loss: 0.063329
Train Epoch: 37 [143360/388729 (37%)]	Loss: 0.083364
Train Epoch: 37 [153600/388729 (39%)]	Loss: 0.084252
Train Epoch: 37 [163840/388729 (42%)]	Loss: 0.073680
Train Epoch: 37 [174080/388729 (45%)]	Loss: 0.033717
Train Epoch: 37 [184320/388729 (47%)]	Loss: 0.037602
Train Epoch: 37 [194560/388729 (50%)]	Loss: 0.041975
Train Epoch: 37 [204800/388729 (53%)]	Loss: 0.066553
Train Epoch: 37 [215040/388729 (55%)]	Loss: 0.062348
Train Epoch: 37 [225280/388729 (58%)]	Loss: 0.037255
Train Epoch: 37 [235520/388729 (61%)]	Loss: 0.074073
Train Epoch: 37 [245760/388729 (63%)]	Loss: 0.044116
Train Epoch: 37 [256000/388729 (66%)]	Loss: 0.052285
Train Epoch: 37 [266240/388729 (68%)]	Loss: 0.053115
Train Epoch: 37 [276480/388729 (71%)]	Loss: 0.052858
Train Epoch: 37 [286720/388729 (74%)]	Loss: 0.050582
Train Epoch: 37 [296960/388729 (76%)]	Loss: 0.066182
Train Epoch: 37 [307200/388729 (79%)]	Loss: 0.038050
Train Epoch: 37 [317440/388729 (82%)]	Loss: 0.039974
Train Epoch: 37 [327680/388729 (84%)]	Loss: 0.036005
Train Epoch: 37 [337920/388729 (87%)]	Loss: 0.044922
Train Epoch: 37 [348160/388729 (89%)]	Loss: 0.050039
Train Epoch: 37 [358400/388729 (92%)]	Loss: 0.040928
Train Epoch: 37 [368640/388729 (95%)]	Loss: 0.061254
Train Epoch: 37 [378880/388729 (97%)]	Loss: 0.084620

Validation set: Average loss: 0.0008, Accuracy: 3611/3870 (93%)

Train Epoch: 38 [0/388729 (0%)]	Loss: 0.043502
Train Epoch: 38 [10240/388729 (3%)]	Loss: 0.025844
Train Epoch: 38 [20480/388729 (5%)]	Loss: 0.066905
Train Epoch: 38 [30720/388729 (8%)]	Loss: 0.051837
Train Epoch: 38 [40960/388729 (11%)]	Loss: 0.071393
Train Epoch: 38 [51200/388729 (13%)]	Loss: 0.038321
Train Epoch: 38 [61440/388729 (16%)]	Loss: 0.059174
Train Epoch: 38 [71680/388729 (18%)]	Loss: 0.063923
Train Epoch: 38 [81920/388729 (21%)]	Loss: 0.151161
Train Epoch: 38 [92160/388729 (24%)]	Loss: 0.080000
Train Epoch: 38 [102400/388729 (26%)]	Loss: 0.040239
Train Epoch: 38 [112640/388729 (29%)]	Loss: 0.065301
Train Epoch: 38 [122880/388729 (32%)]	Loss: 0.053390
Train Epoch: 38 [133120/388729 (34%)]	Loss: 0.085074
Train Epoch: 38 [143360/388729 (37%)]	Loss: 0.070993
Train Epoch: 38 [153600/388729 (39%)]	Loss: 0.083776
Train Epoch: 38 [163840/388729 (42%)]	Loss: 0.035285
Train Epoch: 38 [174080/388729 (45%)]	Loss: 0.029369
Train Epoch: 38 [184320/388729 (47%)]	Loss: 0.052395
Train Epoch: 38 [194560/388729 (50%)]	Loss: 0.054120
Train Epoch: 38 [204800/388729 (53%)]	Loss: 0.048362
Train Epoch: 38 [215040/388729 (55%)]	Loss: 0.053001
Train Epoch: 38 [225280/388729 (58%)]	Loss: 0.033638
Train Epoch: 38 [235520/388729 (61%)]	Loss: 0.055862
Train Epoch: 38 [245760/388729 (63%)]	Loss: 0.052529
Train Epoch: 38 [256000/388729 (66%)]	Loss: 0.054857
Train Epoch: 38 [266240/388729 (68%)]	Loss: 0.057908
Train Epoch: 38 [276480/388729 (71%)]	Loss: 0.053973
Train Epoch: 38 [286720/388729 (74%)]	Loss: 0.041763
Train Epoch: 38 [296960/388729 (76%)]	Loss: 0.115343
Train Epoch: 38 [307200/388729 (79%)]	Loss: 0.059730
Train Epoch: 38 [317440/388729 (82%)]	Loss: 0.045458
Train Epoch: 38 [327680/388729 (84%)]	Loss: 0.038200
Train Epoch: 38 [337920/388729 (87%)]	Loss: 0.030931
Train Epoch: 38 [348160/388729 (89%)]	Loss: 0.035621
Train Epoch: 38 [358400/388729 (92%)]	Loss: 0.051824
Train Epoch: 38 [368640/388729 (95%)]	Loss: 0.036763
Train Epoch: 38 [378880/388729 (97%)]	Loss: 0.054994

Validation set: Average loss: 0.0007, Accuracy: 3609/3870 (93%)

Train Epoch: 39 [0/388729 (0%)]	Loss: 0.031116
Train Epoch: 39 [10240/388729 (3%)]	Loss: 0.034599
Train Epoch: 39 [20480/388729 (5%)]	Loss: 0.082337
Train Epoch: 39 [30720/388729 (8%)]	Loss: 0.072748
Train Epoch: 39 [40960/388729 (11%)]	Loss: 0.078504
Train Epoch: 39 [51200/388729 (13%)]	Loss: 0.068138
Train Epoch: 39 [61440/388729 (16%)]	Loss: 0.066194
Train Epoch: 39 [71680/388729 (18%)]	Loss: 0.053167
Train Epoch: 39 [81920/388729 (21%)]	Loss: 0.079892
Train Epoch: 39 [92160/388729 (24%)]	Loss: 0.079266
Train Epoch: 39 [102400/388729 (26%)]	Loss: 0.041844
Train Epoch: 39 [112640/388729 (29%)]	Loss: 0.080164
Train Epoch: 39 [122880/388729 (32%)]	Loss: 0.049049
Train Epoch: 39 [133120/388729 (34%)]	Loss: 0.034792
Train Epoch: 39 [143360/388729 (37%)]	Loss: 0.070369
Train Epoch: 39 [153600/388729 (39%)]	Loss: 0.065517
Train Epoch: 39 [163840/388729 (42%)]	Loss: 0.084058
Train Epoch: 39 [174080/388729 (45%)]	Loss: 0.048743
Train Epoch: 39 [184320/388729 (47%)]	Loss: 0.052396
Train Epoch: 39 [194560/388729 (50%)]	Loss: 0.070165
Train Epoch: 39 [204800/388729 (53%)]	Loss: 0.051081
Train Epoch: 39 [215040/388729 (55%)]	Loss: 0.046630
Train Epoch: 39 [225280/388729 (58%)]	Loss: 0.026381
Train Epoch: 39 [235520/388729 (61%)]	Loss: 0.077282
Train Epoch: 39 [245760/388729 (63%)]	Loss: 0.039368
Train Epoch: 39 [256000/388729 (66%)]	Loss: 0.041213
Train Epoch: 39 [266240/388729 (68%)]	Loss: 0.068680
Train Epoch: 39 [276480/388729 (71%)]	Loss: 0.076236
Train Epoch: 39 [286720/388729 (74%)]	Loss: 0.049459
Train Epoch: 39 [296960/388729 (76%)]	Loss: 0.055481
Train Epoch: 39 [307200/388729 (79%)]	Loss: 0.050139
Train Epoch: 39 [317440/388729 (82%)]	Loss: 0.029198
Train Epoch: 39 [327680/388729 (84%)]	Loss: 0.062843
Train Epoch: 39 [337920/388729 (87%)]	Loss: 0.047307
Train Epoch: 39 [348160/388729 (89%)]	Loss: 0.049222
Train Epoch: 39 [358400/388729 (92%)]	Loss: 0.041611
Train Epoch: 39 [368640/388729 (95%)]	Loss: 0.042075
Train Epoch: 39 [378880/388729 (97%)]	Loss: 0.044978

Validation set: Average loss: 0.0008, Accuracy: 3634/3870 (94%)

Train Epoch: 40 [0/388729 (0%)]	Loss: 0.037616
Train Epoch: 40 [10240/388729 (3%)]	Loss: 0.056635
Train Epoch: 40 [20480/388729 (5%)]	Loss: 0.048464
Train Epoch: 40 [30720/388729 (8%)]	Loss: 0.106264
Train Epoch: 40 [40960/388729 (11%)]	Loss: 0.045687
Train Epoch: 40 [51200/388729 (13%)]	Loss: 0.065466
Train Epoch: 40 [61440/388729 (16%)]	Loss: 0.066204
Train Epoch: 40 [71680/388729 (18%)]	Loss: 0.077246
Train Epoch: 40 [81920/388729 (21%)]	Loss: 0.060150
Train Epoch: 40 [92160/388729 (24%)]	Loss: 0.122359
Train Epoch: 40 [102400/388729 (26%)]	Loss: 0.058994
Train Epoch: 40 [112640/388729 (29%)]	Loss: 0.116101
Train Epoch: 40 [122880/388729 (32%)]	Loss: 0.070433
Train Epoch: 40 [133120/388729 (34%)]	Loss: 0.046165
Train Epoch: 40 [143360/388729 (37%)]	Loss: 0.079212
Train Epoch: 40 [153600/388729 (39%)]	Loss: 0.080661
Train Epoch: 40 [163840/388729 (42%)]	Loss: 0.047823
Train Epoch: 40 [174080/388729 (45%)]	Loss: 0.088622
Train Epoch: 40 [184320/388729 (47%)]	Loss: 0.037647
Train Epoch: 40 [194560/388729 (50%)]	Loss: 0.053518
Train Epoch: 40 [204800/388729 (53%)]	Loss: 0.068646
Train Epoch: 40 [215040/388729 (55%)]	Loss: 0.043286
Train Epoch: 40 [225280/388729 (58%)]	Loss: 0.049523
Train Epoch: 40 [235520/388729 (61%)]	Loss: 0.034267
Train Epoch: 40 [245760/388729 (63%)]	Loss: 0.023631
Train Epoch: 40 [256000/388729 (66%)]	Loss: 0.072056
Train Epoch: 40 [266240/388729 (68%)]	Loss: 0.048063
Train Epoch: 40 [276480/388729 (71%)]	Loss: 0.038196
Train Epoch: 40 [286720/388729 (74%)]	Loss: 0.039513
Train Epoch: 40 [296960/388729 (76%)]	Loss: 0.031682
Train Epoch: 40 [307200/388729 (79%)]	Loss: 0.055534
Train Epoch: 40 [317440/388729 (82%)]	Loss: 0.041570
Train Epoch: 40 [327680/388729 (84%)]	Loss: 0.037912
Train Epoch: 40 [337920/388729 (87%)]	Loss: 0.093338
Train Epoch: 40 [348160/388729 (89%)]	Loss: 0.048809
Train Epoch: 40 [358400/388729 (92%)]	Loss: 0.048573
Train Epoch: 40 [368640/388729 (95%)]	Loss: 0.050735
Train Epoch: 40 [378880/388729 (97%)]	Loss: 0.078551

Validation set: Average loss: 0.0007, Accuracy: 3613/3870 (93%)

Train Epoch: 41 [0/388729 (0%)]	Loss: 0.035080
Train Epoch: 41 [10240/388729 (3%)]	Loss: 0.048684
Train Epoch: 41 [20480/388729 (5%)]	Loss: 0.065196
Train Epoch: 41 [30720/388729 (8%)]	Loss: 0.082848
Train Epoch: 41 [40960/388729 (11%)]	Loss: 0.071864
Train Epoch: 41 [51200/388729 (13%)]	Loss: 0.086855
Train Epoch: 41 [61440/388729 (16%)]	Loss: 0.036866
Train Epoch: 41 [71680/388729 (18%)]	Loss: 0.066480
Train Epoch: 41 [81920/388729 (21%)]	Loss: 0.057312
Train Epoch: 41 [92160/388729 (24%)]	Loss: 0.073566
Train Epoch: 41 [102400/388729 (26%)]	Loss: 0.098467
Train Epoch: 41 [112640/388729 (29%)]	Loss: 0.077698
Train Epoch: 41 [122880/388729 (32%)]	Loss: 0.046723
Train Epoch: 41 [133120/388729 (34%)]	Loss: 0.092380
Train Epoch: 41 [143360/388729 (37%)]	Loss: 0.050175
Train Epoch: 41 [153600/388729 (39%)]	Loss: 0.041237
Train Epoch: 41 [163840/388729 (42%)]	Loss: 0.063561
Train Epoch: 41 [174080/388729 (45%)]	Loss: 0.065441
Train Epoch: 41 [184320/388729 (47%)]	Loss: 0.113398
Train Epoch: 41 [194560/388729 (50%)]	Loss: 0.039098
Train Epoch: 41 [204800/388729 (53%)]	Loss: 0.034216
Train Epoch: 41 [215040/388729 (55%)]	Loss: 0.055667
Train Epoch: 41 [225280/388729 (58%)]	Loss: 0.028503
Train Epoch: 41 [235520/388729 (61%)]	Loss: 0.083353
Train Epoch: 41 [245760/388729 (63%)]	Loss: 0.040962
Train Epoch: 41 [256000/388729 (66%)]	Loss: 0.038596
Train Epoch: 41 [266240/388729 (68%)]	Loss: 0.046859
Train Epoch: 41 [276480/388729 (71%)]	Loss: 0.077480
Train Epoch: 41 [286720/388729 (74%)]	Loss: 0.052403
Train Epoch: 41 [296960/388729 (76%)]	Loss: 0.063496
Train Epoch: 41 [307200/388729 (79%)]	Loss: 0.041726
Train Epoch: 41 [317440/388729 (82%)]	Loss: 0.057896
Train Epoch: 41 [327680/388729 (84%)]	Loss: 0.059655
Train Epoch: 41 [337920/388729 (87%)]	Loss: 0.084693
Train Epoch: 41 [348160/388729 (89%)]	Loss: 0.068144
Train Epoch: 41 [358400/388729 (92%)]	Loss: 0.048861
Train Epoch: 41 [368640/388729 (95%)]	Loss: 0.048946
Train Epoch: 41 [378880/388729 (97%)]	Loss: 0.032913

Validation set: Average loss: 0.0007, Accuracy: 3597/3870 (93%)

Train Epoch: 42 [0/388729 (0%)]	Loss: 0.048949
Train Epoch: 42 [10240/388729 (3%)]	Loss: 0.037626
Train Epoch: 42 [20480/388729 (5%)]	Loss: 0.044258
Train Epoch: 42 [30720/388729 (8%)]	Loss: 0.035608
Train Epoch: 42 [40960/388729 (11%)]	Loss: 0.039737
Train Epoch: 42 [51200/388729 (13%)]	Loss: 0.059646
Train Epoch: 42 [61440/388729 (16%)]	Loss: 0.072853
Train Epoch: 42 [71680/388729 (18%)]	Loss: 0.072338
Train Epoch: 42 [81920/388729 (21%)]	Loss: 0.057058
Train Epoch: 42 [92160/388729 (24%)]	Loss: 0.068083
Train Epoch: 42 [102400/388729 (26%)]	Loss: 0.081685
Train Epoch: 42 [112640/388729 (29%)]	Loss: 0.059268
Train Epoch: 42 [122880/388729 (32%)]	Loss: 0.036784
Train Epoch: 42 [133120/388729 (34%)]	Loss: 0.024000
Train Epoch: 42 [143360/388729 (37%)]	Loss: 0.055357
Train Epoch: 42 [153600/388729 (39%)]	Loss: 0.049552
Train Epoch: 42 [163840/388729 (42%)]	Loss: 0.037407
Train Epoch: 42 [174080/388729 (45%)]	Loss: 0.051399
Train Epoch: 42 [184320/388729 (47%)]	Loss: 0.046557
Train Epoch: 42 [194560/388729 (50%)]	Loss: 0.048633
Train Epoch: 42 [204800/388729 (53%)]	Loss: 0.040744
Train Epoch: 42 [215040/388729 (55%)]	Loss: 0.046404
Train Epoch: 42 [225280/388729 (58%)]	Loss: 0.042034
Train Epoch: 42 [235520/388729 (61%)]	Loss: 0.049991
Train Epoch: 42 [245760/388729 (63%)]	Loss: 0.047759
Train Epoch: 42 [256000/388729 (66%)]	Loss: 0.034001
Train Epoch: 42 [266240/388729 (68%)]	Loss: 0.038680
Train Epoch: 42 [276480/388729 (71%)]	Loss: 0.026969
Train Epoch: 42 [286720/388729 (74%)]	Loss: 0.036432
Train Epoch: 42 [296960/388729 (76%)]	Loss: 0.054767
Train Epoch: 42 [307200/388729 (79%)]	Loss: 0.023736
Train Epoch: 42 [317440/388729 (82%)]	Loss: 0.019904
Train Epoch: 42 [327680/388729 (84%)]	Loss: 0.041994
Train Epoch: 42 [337920/388729 (87%)]	Loss: 0.023377
Train Epoch: 42 [348160/388729 (89%)]	Loss: 0.042001
Train Epoch: 42 [358400/388729 (92%)]	Loss: 0.043819
Train Epoch: 42 [368640/388729 (95%)]	Loss: 0.049168
Train Epoch: 42 [378880/388729 (97%)]	Loss: 0.046305

Validation set: Average loss: 0.0008, Accuracy: 3622/3870 (94%)

Train Epoch: 43 [0/388729 (0%)]	Loss: 0.057630
Train Epoch: 43 [10240/388729 (3%)]	Loss: 0.036423
Train Epoch: 43 [20480/388729 (5%)]	Loss: 0.056889
Train Epoch: 43 [30720/388729 (8%)]	Loss: 0.059654
Train Epoch: 43 [40960/388729 (11%)]	Loss: 0.038659
Train Epoch: 43 [51200/388729 (13%)]	Loss: 0.064539
Train Epoch: 43 [61440/388729 (16%)]	Loss: 0.067722
Train Epoch: 43 [71680/388729 (18%)]	Loss: 0.057855
Train Epoch: 43 [81920/388729 (21%)]	Loss: 0.062568
Train Epoch: 43 [92160/388729 (24%)]	Loss: 0.064141
Train Epoch: 43 [102400/388729 (26%)]	Loss: 0.050386
Train Epoch: 43 [112640/388729 (29%)]	Loss: 0.060781
Train Epoch: 43 [122880/388729 (32%)]	Loss: 0.055080
Train Epoch: 43 [133120/388729 (34%)]	Loss: 0.060442
Train Epoch: 43 [143360/388729 (37%)]	Loss: 0.050286
Train Epoch: 43 [153600/388729 (39%)]	Loss: 0.078094
Train Epoch: 43 [163840/388729 (42%)]	Loss: 0.035360
Train Epoch: 43 [174080/388729 (45%)]	Loss: 0.056253
Train Epoch: 43 [184320/388729 (47%)]	Loss: 0.045571
Train Epoch: 43 [194560/388729 (50%)]	Loss: 0.036195
Train Epoch: 43 [204800/388729 (53%)]	Loss: 0.041521
Train Epoch: 43 [215040/388729 (55%)]	Loss: 0.043799
Train Epoch: 43 [225280/388729 (58%)]	Loss: 0.036280
Train Epoch: 43 [235520/388729 (61%)]	Loss: 0.045582
Train Epoch: 43 [245760/388729 (63%)]	Loss: 0.046345
Train Epoch: 43 [256000/388729 (66%)]	Loss: 0.038100
Train Epoch: 43 [266240/388729 (68%)]	Loss: 0.040065
Train Epoch: 43 [276480/388729 (71%)]	Loss: 0.035437
Train Epoch: 43 [286720/388729 (74%)]	Loss: 0.047056
Train Epoch: 43 [296960/388729 (76%)]	Loss: 0.043622
Train Epoch: 43 [307200/388729 (79%)]	Loss: 0.096822
Train Epoch: 43 [317440/388729 (82%)]	Loss: 0.048603
Train Epoch: 43 [327680/388729 (84%)]	Loss: 0.040212
Train Epoch: 43 [337920/388729 (87%)]	Loss: 0.116824
Train Epoch: 43 [348160/388729 (89%)]	Loss: 0.012940
Train Epoch: 43 [358400/388729 (92%)]	Loss: 0.034225
Train Epoch: 43 [368640/388729 (95%)]	Loss: 0.035455
Train Epoch: 43 [378880/388729 (97%)]	Loss: 0.027319

Validation set: Average loss: 0.0008, Accuracy: 3625/3870 (94%)

Train Epoch: 44 [0/388729 (0%)]	Loss: 0.028366
Train Epoch: 44 [10240/388729 (3%)]	Loss: 0.029527
Train Epoch: 44 [20480/388729 (5%)]	Loss: 0.034542
Train Epoch: 44 [30720/388729 (8%)]	Loss: 0.055191
Train Epoch: 44 [40960/388729 (11%)]	Loss: 0.092849
Train Epoch: 44 [51200/388729 (13%)]	Loss: 0.044415
Train Epoch: 44 [61440/388729 (16%)]	Loss: 0.049426
Train Epoch: 44 [71680/388729 (18%)]	Loss: 0.053753
Train Epoch: 44 [81920/388729 (21%)]	Loss: 0.079556
